kvyahlgiqncc.com,cccvcccvcccc.cvc,MALWARE,1.14285714286,0.285714285714,0.534522483825,0.0,14,16,12,3,7,3,2,0,3,3,4
oducneflo.com,vcvccvccv.cvc,MALWARE,1.3,0.455555555556,0.674948557711,0.0,10,13,7,4,2,3,2,1,5,4,0
hatliquk.ru,cvccvcvc.cv,MALWARE,1.1,0.1,0.316227766017,0.0,10,11,6,3,1,3,1,1,4,4,0
flgrkltgpnrc.com,cccccccccccc.cvc,MALWARE,1.33333333333,0.242424242424,0.492365963917,0.0,12,16,14,1,11,1,0,0,1,1,10
aemr.be,vvcc.cv,MALWARE,1.16666666667,0.166666666667,0.408248290464,0.0,6,7,3,1,1,0,1,0,3,1,0
saskatchewan-daughter.id,cvccvcccvcvcscvvcccvc.vc,MALWARE,1.5,0.666666666667,0.816496580928,0.0,16,24,14,7,5,5,3,1,8,6,2
ypltugjl1zyf6e213u.biz,ccccvcccncccnvnnnv.cvc,MALWARE,1.29411764706,0.220588235294,0.469668218314,0.0,17,22,12,2,7,2,1,0,4,2,4
rmbmnwfox.cc,cccccccvc.cc,MALWARE,1.2,0.177777777778,0.421637021356,0.0,10,12,10,1,7,1,0,0,1,1,5
icammgupthkdgilt.eu,vcvcccvccccccvcc.vv,MALWARE,1.35714285714,0.247252747253,0.497245158099,0.0,14,19,12,4,8,3,3,1,6,3,5
vzviknqqpdoyln.info,cccvccccccvccc.vccv,MALWARE,1.46153846154,0.435897435897,0.660225291774,0.0,13,19,14,3,10,2,3,0,4,3,6
atrijcwwawraglbc.eu,vccvccccvccvcccc.vv,MALWARE,1.46153846154,0.602564102564,0.776250025806,0.0,13,19,12,4,8,3,4,0,6,3,4
kezibyr.info,cvcvccc.vccv,MALWARE,1.09090909091,0.0909090909091,0.301511344578,0.0,11,12,7,3,3,2,2,1,4,3,1
tpfpwtjdjgniesues.in,cccccccccccvvcvvc.vc,MALWARE,1.53846153846,0.269230769231,0.518874521663,0.235702260396,13,20,14,3,10,0,0,1,5,2,9
jqedmkrlpjthaasbnou.im,ccvcccccccccvvcccvv.vc,MALWARE,1.15789473684,0.140350877193,0.374634324633,0.0,19,22,15,3,11,1,2,0,6,3,8
dzgtvorvmuyloqshs.com,cccccvcccvccvcccc.cvc,MALWARE,1.3125,0.3625,0.60207972894,0.0,16,21,16,4,10,4,3,0,4,4,6
nhpbssqoijiipift.eu,cccccccvvcvvcvcc.vv,MALWARE,1.35714285714,0.708791208791,0.841897386141,0.0,14,19,11,3,7,1,1,2,7,3,5
pmhuucmcpcwwxfmu.eu,cccvvccccccccccv.vv,MALWARE,1.9,1.21111111111,1.10050493461,0.0,10,19,13,1,11,0,1,0,5,2,9
qhjrnqdnfobjhltpf.com,cccccccccvccccccc.cvc,MALWARE,1.4,0.257142857143,0.507092552837,0.0,15,21,18,2,14,2,1,0,2,2,12
tdwnrsvnes.com,ccccccccvc.cvc,MALWARE,1.16666666667,0.151515151515,0.389249472081,0.0,12,14,11,2,7,2,0,0,2,2,6
reviewed-google.name,cvcvvcvcscvvccv.cvcv,MALWARE,1.42857142857,1.18681318681,1.0894095588,0.0,14,20,9,5,1,3,1,3,9,7,0
pupywi.info,cvcccv.vccv,MALWARE,1.22222222222,0.194444444444,0.440958551844,0.0,9,11,6,2,3,1,2,0,4,3,1
rewyoydh.cc,cvccvccc.cc,MALWARE,1.22222222222,0.194444444444,0.440958551844,0.0,9,11,8,2,4,2,2,0,2,2,1
xaarheosor.ddns.net,cvvccvvcvc.cccc.cvc,MALWARE,1.72727272727,0.218181818182,0.467099366497,0.0,11,19,11,4,4,2,1,1,6,4,2
keqttxvppjee.ms,cvccccccccvv.cc,MALWARE,1.36363636364,0.454545454545,0.674199862463,0.0,11,15,11,1,8,1,1,0,3,2,6
financeaffectmissscalecurve.com,cvcvccvvccvcccvccccvcvcvccv.cvc,MALWARE,2.06666666667,1.6380952381,1.27988094684,0.262265264156,15,31,19,9,8,8,5,3,11,10,3
pujaweq.info,cvcvcvc.vccv,MALWARE,1.0,0.0,0.0,0.0,12,12,6,4,1,3,1,2,5,4,0
abmfdaafkcnkdboe.com,vccccvvcccccccvv.cvc,MALWARE,1.81818181818,0.363636363636,0.603022689156,0.0,11,20,13,3,9,1,2,0,6,3,7
bratycurtocoypoop.su,ccvcccvccvcvccvvc.cv,MALWARE,1.81818181818,0.763636363636,0.873862897505,0.0,11,20,12,5,5,4,3,1,7,6,1
28aoqo6sqwi4.net,nnvvcvncccvn.cvc,MALWARE,1.14285714286,0.131868131868,0.363136519601,0.0,14,16,6,2,2,1,0,1,5,3,1
fcddfknelncnmddb.com,cccccccvcccccccc.cvc,MALWARE,1.81818181818,1.16363636364,1.07871977994,0.235702260396,11,20,17,2,13,2,1,0,2,2,11
ueelxsiugkeq.net,vvvcccvvccvc.cvc,MALWARE,1.33333333333,0.787878787879,0.887625364599,0.0,12,16,8,4,3,2,2,0,7,3,1
qrnqfrjwcpvtxnf.com,ccccccccccccccc.cvc,MALWARE,1.35714285714,0.247252747253,0.497245158099,0.0,14,19,17,1,14,1,0,0,1,1,13
divautempapeintelligi.com,cvcvvcvccvcvvccvccvcv.cvc,MALWARE,1.66666666667,0.809523809524,0.899735410842,0.208514414057,15,25,13,8,3,6,3,4,11,9,0
lms3v8jin6bkwgnohf.com,cccncncvcncccccvcc.cvc,MALWARE,1.15789473684,0.140350877193,0.374634324633,0.0,19,22,15,3,7,3,1,0,3,3,4
jvebqsmrnu.com,ccvccccccv.cvc,MALWARE,1.07692307692,0.0769230769231,0.277350098113,0.0,13,14,10,2,6,2,1,0,3,3,4
ivcslachj.com,vccccvccc.cvc,MALWARE,1.18181818182,0.363636363636,0.603022689156,0.0,11,13,9,3,5,2,2,0,3,2,3
aboldcdlablafdlc.org,vcvcccccvccvcccc.vcc,MALWARE,2.0,1.11111111111,1.05409255339,0.403112887415,10,20,14,5,9,3,4,1,5,3,5
goradduma.com,cvcvccvcv.cvc,MALWARE,1.44444444444,0.277777777778,0.527046276695,0.0,9,13,7,4,1,4,1,2,5,5,0
rpstreljwiv.dyndns.org,cccccvcccvc.cccccc.vcc,MALWARE,1.375,0.383333333333,0.619139187367,0.0,16,22,17,3,12,2,2,0,3,2,8
orpvuedcutdrznmb.com,vcccvvccvccccccc.cvc,MALWARE,1.42857142857,0.263736263736,0.513552591013,0.0,14,20,14,4,9,2,3,0,5,3,6
dutownica.com,cvcvccvcv.cvc,MALWARE,1.18181818182,0.163636363636,0.404519917478,0.0,11,13,7,4,1,4,1,2,5,5,0
rrmnmvpwrxdpmbss.eu,cccccccccccccccc.vv,MALWARE,1.46153846154,0.602564102564,0.776250025806,0.0,13,19,16,0,15,0,0,0,2,0,14
ce0ege8eom8i.top,cvnvcvnvvcnv.cvc,MALWARE,1.45454545455,0.872727272727,0.934198732994,0.0,11,16,5,3,0,1,0,1,7,3,0
ihlcqrc.ki,vcccccc.cv,MALWARE,1.25,0.214285714286,0.462910049886,0.0,8,10,7,1,5,0,1,0,2,1,4
gz83l8kafsjb6vbsg5.net,ccnncncvccccnccccn.cvc,MALWARE,1.22222222222,0.183006535948,0.427792631946,0.0,18,22,14,2,7,2,1,0,2,2,4
wttlposhmjuv.com,cccccvccccvc.cvc,MALWARE,1.23076923077,0.192307692308,0.438529009654,0.0,13,16,12,3,7,3,1,0,3,3,5
bowlquotehopewitnesslimited.com,cvcccvvcvcvcvcvccvcccvcvcvc.cvc,MALWARE,1.82352941176,1.15441176471,1.07443555633,0.262265264156,17,31,18,11,5,10,3,6,12,11,2
kdw6cdmne0yxylkly8kdo8w.ddns.net,cccnccccvncccccccnccvnc.cccc.cvc,MALWARE,1.88235294118,1.23529411765,1.11143786045,0.257880714778,17,32,23,1,15,1,0,0,3,3,10
quiavoluitremittit.com,cvvvcvcvvccvcvccvc.cvc,MALWARE,1.69230769231,1.23076923077,1.10940039245,0.514495755428,13,22,11,7,2,5,2,3,10,7,0
k0w078cfo03r78787dc.ddns.net,cncnnnccvnncnnnnncc.cccc.cvc,MALWARE,1.75,1.0,1.0,0.448427203146,16,28,13,1,5,1,0,0,2,2,2
qtg6ursrqrkru4s.ddns.net,cccnvcccccccvnc.cccc.cvc,MALWARE,1.84615384615,0.807692307692,0.898717034273,0.213200716356,13,24,17,2,11,1,1,0,3,2,8
rxwitsfox.com,cccvcccvc.cvc,MALWARE,1.18181818182,0.163636363636,0.404519917478,0.0,11,13,9,3,4,3,1,0,3,3,2
hswkdlcxvq.com,cccccccccc.cvc,MALWARE,1.07692307692,0.0769230769231,0.277350098113,0.0,13,14,12,1,9,1,0,0,1,1,8
qequfyv.info,cvcvccc.vccv,MALWARE,1.2,0.177777777778,0.421637021356,0.0,10,12,7,3,3,2,2,1,4,3,1
njkdoubscz.com,ccccvvcccc.cvc,MALWARE,1.16666666667,0.151515151515,0.389249472081,0.0,12,14,10,2,6,1,1,0,3,2,4
sitogwu.com,cvcvccv.cvc,MALWARE,1.1,0.1,0.316227766017,0.0,10,11,6,3,1,3,1,1,4,4,0
usycuueoya.biz,vcccvvvvcv.cvc,MALWARE,1.27272727273,0.418181818182,0.646669790683,0.0,11,14,6,3,2,1,1,1,7,3,1
oadussuiwcymao.info,vvcvccvvccccvv.vccv,MALWARE,1.46153846154,0.435897435897,0.660225291774,0.0,13,19,9,4,5,1,3,1,9,4,2
sightrest.net,cvccccvcc.cvc,MALWARE,1.44444444444,0.527777777778,0.726483157257,0.0,9,13,9,3,4,3,2,0,3,3,2
gatydub.com,cvcccvc.cvc,MALWARE,1.0,0.0,0.0,0.0,11,11,7,3,2,3,1,0,3,3,1
gladfirst.net,ccvccvccc.cvc,MALWARE,1.08333333333,0.0833333333333,0.288675134595,0.0,12,13,9,3,4,3,2,0,3,3,1
ulxtfvunpthp.co.in,vcccccvccccc.cv.vc,MALWARE,1.38461538462,0.25641025641,0.506369683542,0.0,13,18,12,3,8,1,2,0,4,2,6
powpxfvhujxpawcdw.net,cvccccccvcccvcccc.cvc,MALWARE,1.3125,0.495833333333,0.704154339143,0.0,16,21,16,4,10,4,3,0,4,4,7
vxnoepynipla.com,cccvvcccvccv.cvc,MALWARE,1.23076923077,0.192307692308,0.438529009654,0.0,13,16,10,3,5,2,2,0,5,4,2
lookwash.net,cvvccvcc.cvc,MALWARE,1.09090909091,0.0909090909091,0.301511344578,0.0,11,12,7,3,2,2,2,0,4,3,0
drinkfirst.net,ccvcccvccc.cvc,MALWARE,1.4,0.266666666667,0.516397779494,0.0,10,14,10,3,5,3,2,0,3,3,2
