mlsegy.com,cccvcc.cvc,CLEAN,1.11111111111,0.111111111111,0.333333333333,0.0,9,10,7,2,3,2,1,0,2,2,1
digitalinsightprinting.com,cvcvcvcvccvcccccvccvcc.cvc,CLEAN,1.73333333333,2.06666666667,1.43759057686,0.467562529096,15,26,17,8,7,8,4,3,8,8,3
autoappassionati.it,vvcvvccvccvvcvcv.vc,CLEAN,2.11111111111,1.11111111111,1.05409255339,0.0,9,19,8,6,2,2,2,3,10,5,0
themavens.co.kr,ccvcvcvcc.cv.cc,CLEAN,1.15384615385,0.141025641026,0.375533808099,0.0,13,15,9,3,3,3,1,2,4,4,0
fuckmeasyouwish.tumblr.com,cvcccvvccvvcvcc.cvcccc.cvc,CLEAN,1.44444444444,0.496732026144,0.704792186495,0.0,18,26,16,6,7,4,4,1,8,6,3
fyzikahrou.cz,cccvcvccvv.cc,CLEAN,1.08333333333,0.0833333333333,0.288675134595,0.0,12,13,8,2,4,2,1,1,4,3,1
amapur.de,vcvcvc.cv,CLEAN,1.125,0.125,0.353553390593,0.0,8,9,4,3,0,2,0,2,4,3,0
promerica.com.do,ccvcvcvcv.cvc.cv,CLEAN,1.6,0.488888888889,0.69920589878,0.267261241912,10,16,8,4,1,4,0,3,6,6,0
biopogled.com,cvvcvccvc.cvc,CLEAN,1.18181818182,0.363636363636,0.603022689156,0.0,11,13,7,4,1,3,1,1,5,4,0
fizjologika.pl,cvccvcvcvcv.cc,CLEAN,1.27272727273,0.218181818182,0.467099366497,0.0,11,14,8,4,2,4,1,3,5,5,0
emater.pr.gov.br,vcvcvc.cc.cvc.cc,CLEAN,1.45454545455,0.672727272727,0.820199532265,0.267261241912,11,16,9,4,2,3,0,2,4,3,0
esgesee.com,vccvcvv.cvc,CLEAN,1.57142857143,1.28571428571,1.13389341903,0.333333333333,7,11,5,3,1,2,1,1,5,3,0
phpipam.net,cccvcvc.cvc,CLEAN,1.22222222222,0.444444444444,0.666666666667,0.0,9,11,7,3,2,3,0,1,3,3,1
goldcoastprivatetours.net,cvcccvvccccvcvcvcvvcc.cvc,CLEAN,1.5625,0.795833333333,0.892094912738,0.208514414057,16,25,15,7,6,5,3,3,9,7,3
rakura.net,cvcvcv.cvc,CLEAN,1.25,0.214285714286,0.462910049886,0.353553390593,8,10,5,3,0,3,0,2,4,4,0
seancody.com,cvvccvcc.cvc,CLEAN,1.2,0.177777777778,0.421637021356,0.316227766017,10,12,7,3,2,2,2,0,4,3,0
ciaps.org,cvvcc.vcc,CLEAN,1.0,0.0,0.0,0.0,9,9,5,2,2,0,2,0,3,1,0
kinoklikhd.ru,cvcvccvccc.cv,CLEAN,1.3,0.455555555556,0.674948557711,0.0,10,13,8,3,3,3,2,1,4,4,1
francethd.fr,ccvccvccc.cc,CLEAN,1.2,0.177777777778,0.421637021356,0.316227766017,10,12,9,2,5,2,2,0,2,2,1
eastent.com,vvccvcc.cvc,CLEAN,1.22222222222,0.194444444444,0.440958551844,0.0,9,11,6,3,2,2,2,0,4,2,0
ganbarel.jp,cvccvcvc.cc,CLEAN,1.1,0.1,0.316227766017,0.0,10,11,7,3,2,3,1,1,3,3,0
szm.sk,ccc.cc,CLEAN,1.2,0.2,0.4472135955,0.0,5,6,5,0,3,0,0,0,0,0,1
miaforgmail.com,cvvcvcccvvc.cvc,CLEAN,1.5,0.5,0.707106781187,0.0,10,15,8,4,2,2,1,1,6,4,1
xxsb.com,cccc.cvc,CLEAN,1.14285714286,0.142857142857,0.377964473009,0.0,7,8,6,1,3,1,0,0,1,1,2
allday1.com,vcccvcn.cvc,CLEAN,1.22222222222,0.194444444444,0.440958551844,0.0,9,11,6,3,2,2,1,0,3,2,1
resonabank.co.jp,cvcvcvcvcc.cv.cc,CLEAN,1.33333333333,0.242424242424,0.492365963917,0.0,12,16,9,4,2,4,1,3,5,5,0
blogombiler.dk,ccvcvccvcvc.cc,CLEAN,1.27272727273,0.218181818182,0.467099366497,0.0,11,14,9,4,3,4,1,2,4,4,0
sosg.net,cvcc.cvc,CLEAN,1.14285714286,0.142857142857,0.377964473009,0.0,7,8,5,2,1,2,1,0,2,2,0
kashmarhost.com,cvcccvccvcc.cvc,CLEAN,1.5,0.277777777778,0.527046276695,0.0,10,15,10,4,4,4,3,0,4,4,1
oplatagosuslug.ru,vccvcvcvcvccvc.cv,CLEAN,1.7,0.455555555556,0.674948557711,0.0,10,17,9,6,2,5,2,3,7,6,0
moderntimesmag.com,cvcvcccvcvccvc.cvc,CLEAN,1.38461538462,0.75641025641,0.869718492623,0.0,13,18,11,6,3,6,2,2,6,6,1
himynameisapp.com,cvcccvcvvcvcc.cvc,CLEAN,1.41666666667,0.44696969697,0.668557923422,0.0,12,17,10,5,3,4,2,2,6,5,1
wolfe.id.au,cvccv.vc.vv,CLEAN,1.1,0.1,0.316227766017,0.0,10,11,4,2,1,1,1,0,5,2,0
viewmedica.com,cvvccvcvcv.cvc,CLEAN,1.4,0.266666666667,0.516397779494,0.0,10,14,7,4,1,3,1,2,6,5,0
sellercore.com,cvccvccvcv.cvc,CLEAN,1.75,0.5,0.707106781187,0.288675134595,8,14,8,4,2,4,2,1,5,5,0
japaneseselvagejeans.com,cvcvcvcvcvccvcvcvvcc.cvc,CLEAN,1.84615384615,1.80769230769,1.34450448407,0.366347548533,13,24,13,9,2,8,2,6,10,9,0
argaleios.net,vccvcvvvc.cvc,CLEAN,1.18181818182,0.163636363636,0.404519917478,0.0,11,13,6,4,1,2,1,1,6,3,0
goonsquad.co,cvvcccvvc.cv,CLEAN,1.2,0.4,0.632455532034,0.0,10,12,6,2,2,0,1,0,5,3,1
zjutkz.net,ccvccc.cvc,CLEAN,1.25,0.214285714286,0.462910049886,0.0,8,10,7,2,3,2,1,0,2,2,1
ourss.org,vvccc.vcc,CLEAN,1.5,0.3,0.547722557505,0.0,6,9,5,2,3,0,2,0,3,0,1
millcreekplaces.com,cvccccvvcccvcvc.cvc,CLEAN,1.58333333333,0.810606060606,0.900336637379,0.0,12,19,12,5,5,4,2,1,6,5,3
wasserfilter-berlin.de,cvccvccvccvcscvccvc.cv,CLEAN,1.57142857143,0.879120879121,0.937614461877,0.458831467741,14,22,13,6,4,6,4,0,7,7,0
vabb.com.ua,cvcc.cvc.vv,CLEAN,1.375,0.267857142857,0.517549169507,0.0,8,11,5,2,1,2,1,0,4,2,0
taxisg7.fr,cvcvccn.cc,CLEAN,1.0,0.0,0.0,0.0,10,10,6,2,2,2,1,1,2,2,0
mydasta.com,cccvccv.cvc,CLEAN,1.22222222222,0.194444444444,0.440958551844,0.0,9,11,7,2,3,2,1,0,3,3,1
haber.mk,cvcvc.cc,CLEAN,1.0,0.0,0.0,0.0,8,8,5,2,1,2,0,1,2,2,0
tagoya.com,cvcvcv.cvc,CLEAN,1.25,0.214285714286,0.462910049886,0.0,8,10,5,3,0,3,0,2,4,4,0
pzok.com,ccvc.cvc,CLEAN,1.14285714286,0.142857142857,0.377964473009,0.0,7,8,5,2,1,2,0,0,2,2,0
humi-agency.fr,cvcvsvcvccc.cc,CLEAN,1.0,0.0,0.0,0.0,14,14,8,3,3,2,1,2,4,3,1
phpmyfaq.de,ccccccvc.cv,CLEAN,1.1,0.1,0.316227766017,0.0,10,11,8,1,5,1,0,0,2,2,4
blackwoman.gr,ccvcccvcvc.cc,CLEAN,1.08333333333,0.0833333333333,0.288675134595,0.0,12,13,9,3,4,3,1,1,3,3,1
1607.ws,nnnn.cc,CLEAN,1.0,0.0,0.0,0.0,7,7,2,0,1,0,0,0,0,0,0
hastisub.in,cvccvcvc.vc,CLEAN,1.22222222222,0.194444444444,0.440958551844,0.0,9,11,6,4,1,3,1,1,4,3,0
solucoesnet.com.br,cvcvcvvccvc.cvc.cc,CLEAN,1.5,0.454545454545,0.674199862463,0.25,12,18,10,5,2,4,1,2,6,5,0
businesschicks.com.au,cvcvcvccccvccc.cvc.vv,CLEAN,1.61538461538,0.923076923077,0.960768922831,0.0,13,21,12,5,5,5,2,2,7,5,3
billmurraystory.com,cvcccvccvcccvcc.cvc,CLEAN,1.46153846154,0.435897435897,0.660225291774,0.0,13,19,13,5,6,5,4,0,5,5,2
imalbania.com,vcvccvcvv.cvc,CLEAN,1.44444444444,0.527777777778,0.726483157257,0.0,9,13,6,4,1,3,1,2,6,4,0
pacoviudes.com,cvcvcvvcvc.cvc,CLEAN,1.16666666667,0.151515151515,0.389249472081,0.288675134595,12,14,7,5,0,4,0,3,6,5,0
3dp.rocks,ncc.cvccc,CLEAN,1.0,0.0,0.0,0.0,9,9,6,1,3,1,1,0,1,1,1
emarat.ae,vcvcvc.vv,CLEAN,1.5,0.7,0.836660026534,0.0,6,9,3,3,0,2,0,2,5,2,0
tuxbell.com,cvccvcc.cvc,CLEAN,1.1,0.1,0.316227766017,0.0,10,11,7,3,2,3,2,0,3,3,0
lagence-ecommerce.com,cvcvccvsvcvccvccv.cvc,CLEAN,1.90909090909,2.09090909091,1.44599761096,0.392952623997,11,21,11,6,3,5,3,2,8,7,0
onordesign.com,vcvccvcvcc.cvc,CLEAN,1.27272727273,0.418181818182,0.646669790683,0.0,11,14,8,5,2,4,2,2,5,4,0
daimyo.es,cvvccv.vc,CLEAN,1.0,0.0,0.0,0.0,9,9,4,2,1,0,1,0,4,2,0
cappats.com,cvccvcc.cvc,CLEAN,1.375,0.267857142857,0.517549169507,0.0,8,11,7,3,2,3,2,0,3,3,0
zipang-nyukai.biz,cvcvccsccvcvv.cvc,CLEAN,1.41666666667,0.44696969697,0.668557923422,0.0,12,17,9,4,2,4,1,2,6,5,0
superjeweler.com,cvcvccvcvcvc.cvc,CLEAN,1.33333333333,0.787878787879,0.887625364599,0.267261241912,12,16,9,6,1,6,1,3,6,6,0
uktobg.com,vccvcc.cvc,CLEAN,1.11111111111,0.111111111111,0.333333333333,0.0,9,10,6,3,2,2,2,0,3,2,0
kushnir.mk.ua,cvcccvc.cc.vv,CLEAN,1.3,0.233333333333,0.48304589154,0.0,10,13,7,2,3,2,1,0,4,2,1
bjzhengqi.com,ccccvcccv.cvc,CLEAN,1.0,0.0,0.0,0.0,13,13,9,2,5,2,1,0,3,3,3
girlabouttheglobe.com,cvccvcvvcccvccvcv.cvc,CLEAN,1.5,0.423076923077,0.650443635588,0.0,14,21,12,6,4,5,3,2,8,7,1
wanngwo.com,cvccccv.cvc,CLEAN,1.375,0.267857142857,0.517549169507,0.0,8,11,7,2,3,2,1,0,3,3,2
modawin-blogger.blogspot.com,cvcvcvcsccvccvc.ccvcccvc.cvc,CLEAN,1.55555555556,1.08496732026,1.04161764591,0.337831962346,18,28,17,8,5,8,2,2,8,8,1
colegiosantaana.es,cvcvcvvcvccvvcv.vc,CLEAN,1.63636363636,0.854545454545,0.924416277737,0.25,11,18,8,6,1,3,1,4,9,6,0
unisma.ac.id,vcvccv.vc.vc,CLEAN,1.33333333333,0.25,0.5,0.0,9,12,5,4,1,1,1,1,5,2,0
adminhost.org,vccvccvcc.vcc,CLEAN,1.08333333333,0.0833333333333,0.288675134595,0.0,12,13,8,4,4,2,4,0,4,2,0
nufus.mobi,cvcvc.cvcv,CLEAN,1.11111111111,0.111111111111,0.333333333333,0.0,9,10,5,3,0,3,0,2,4,4,0
ganadineroconencuestas.com,cvcvcvcvcvcvcvccvvccvc.cvc,CLEAN,1.85714285714,1.20879120879,1.09945041216,0.28810406552,14,26,14,10,2,9,2,6,11,10,0
webznakomstvaonline.ru,cvcccvcvccccvvccvcv.cv,CLEAN,1.29411764706,0.345588235294,0.587867532097,0.0,17,22,13,5,6,4,3,2,8,7,3
marionlatex.com,cvcvvccvcvc.cvc,CLEAN,1.25,0.204545454545,0.452267016867,0.0,12,15,8,5,1,4,1,2,6,5,0
blackseanews.net,ccvcccvvcvcc.cvc,CLEAN,1.45454545455,0.472727272727,0.687551650952,0.267261241912,11,16,10,4,4,3,2,1,5,4,1
fitnessprozeny.cz,cvccvccccvcvcc.cc,CLEAN,1.30769230769,0.230769230769,0.480384461415,0.0,13,17,12,4,6,4,3,1,4,4,2
